0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54
0.0046 0.0096 0.0006 0.0009 3.0332 11.9558 0.0458 0.0 0.0105 140.8214 14.2664 146.0 0.0 -3.3235 16.0171 165.0 76.0 141.5294 0.0059 0.0139 0.0017 0.0006 2.9154 9.6596 0.0533 0.0003 0.0149 1378.6818 478.2402 1594.0 0.0 -1.8664 4.7133 1594.0 192.0 1457.4907 0.0026 0.0071 0.001 0.001 4.578 24.5575 0.0458 0.0 0.0075 685.48 693.4158 146.0 19.2738 0.5287 1.3135 1594.0 76.0 972.5739 1.0
0.0171 0.0166 0.0106 0.0126 0.8116 2.3192 0.0524 0.0 0.0238 144.5484 11.0997 146.0 0.0 1.5267 7.0957 192.0 133.0 144.9671 0.0264 0.0306 0.0032 0.0036 0.4299 1.1903 0.0665 0.0004 0.0401 788.5 614.7836 438.0 364.7196 0.2238 1.1963 1594.0 192.0 994.8592 0.0107 0.0153 0.0019 0.0019 1.4765 3.8833 0.0518 0.0 0.0186 389.25 489.9155 146.0 19.2738 1.7399 4.207 1594.0 133.0 623.805 1.0
0.0134 0.0167 0.0035 0.004 1.3251 3.587 0.0628 0.0003 0.0212 145.08 10.5286 146.0 0.0 2.0892 10.2932 192.0 133.0 145.4539 0.0134 0.0241 0.0016 0.0014 1.5137 3.3478 0.0639 0.0 0.0273 1093.98 629.2356 1594.0 0.0 -0.572 1.4593 1594.0 192.0 1258.8927 0.0067 0.0133 0.0009 0.0006 2.3861 7.8017 0.0618 0.0 0.0148 619.53 650.6923 192.0 77.8365 0.7625 1.6587 1594.0 133.0 896.0937 1.0
0.0162 0.0164 0.0089 0.0112 0.8547 2.395 0.0518 0.0001 0.023 143.8065 10.2171 146.0 0.0 1.7868 9.501 192.0 133.0 144.1631 0.0264 0.0302 0.003 0.0033 0.4344 1.2008 0.0644 0.0006 0.0398 442.7105 457.6771 266.5 110.4537 1.9946 5.2804 1594.0 192.0 632.4149 0.0101 0.0149 0.0016 0.0016 1.5383 4.088 0.0518 0.0001 0.0179 257.39 315.6144 146.0 19.2738 3.6939 15.6037 1594.0 133.0 406.0369 1.0
0.0319 0.0991 0.0013 0.0019 4.4522 20.2768 0.5735 0.0001 0.1029 478.0 325.1925 304.0 23.7216 1.6146 1.204 1344.0 288.0 575.8389 0.0213 0.0457 0.0058 0.0082 3.3591 11.5243 0.2482 0.0001 0.0501 494.9333 300.1558 304.0 23.7216 1.0787 -0.1493 1344.0 288.0 577.5387 0.0131 0.0365 0.002 0.0026 4.5862 22.389 0.2482 0.0001 0.0386 488.16 308.9025 304.0 23.7216 1.3413 0.5475 1344.0 288.0 576.8594 0.0
0.018 0.0174 0.0092 0.0116 0.6441 1.89 0.0506 0.0011 0.0249 141.9344 7.5628 146.0 0.0 0.4405 3.7106 165.0 133.0 142.1325 0.0274 0.03 0.0032 0.0038 0.379 1.1948 0.0671 0.0006 0.0404 423.8974 442.1328 263.0 105.2646 2.1152 5.7703 1594.0 192.0 608.4062 0.011 0.0158 0.0017 0.0014 1.3799 3.4233 0.0506 0.0001 0.0192 251.9 306.8758 146.0 19.2738 3.7961 16.3872 1594.0 133.0 395.8341 1.0
0.0341 0.0672 0.0111 0.016 4.4575 23.4305 0.4363 0.0001 0.0747 328.3061 342.0847 216.0 0.0 2.9554 6.9993 1580.0 216.0 471.6128 0.0329 0.0833 0.0032 0.0042 4.9348 27.6377 0.5563 0.0001 0.0888 1222.2745 618.7329 1646.0 0.0 -0.8202 -1.2575 1676.0 222.0 1367.2158 0.0168 0.0485 0.0014 0.0018 6.7088 53.4399 0.4363 0.0001 0.0511 784.23 672.1748 272.0 83.0256 0.4282 -1.7833 1676.0 216.0 1030.6878 0.0
0.7592 1.4822 0.0707 0.1044 2.2017 4.1949 6.1545 0.0001 1.6512 781.8936 568.7414 520.0 441.8148 0.202 -1.8834 1476.0 222.0 963.2975 0.7356 1.2057 0.1638 0.2423 2.153 5.0734 5.9851 0.0001 1.4027 320.0 303.0542 216.0 0.0 3.186 9.0816 1476.0 216.0 438.7585 0.3916 0.9437 0.0111 0.0164 3.283 12.4917 5.984 0.0001 1.0174 537.09 502.2142 224.0 11.8608 1.1377 -0.5621 1476.0 216.0 733.5956 0.0
0.0162 0.0163 0.0102 0.0116 0.8901 2.4777 0.0508 0.0001 0.0229 144.0794 10.7678 146.0 0.0 1.6106 7.8215 192.0 133.0 144.4748 0.0271 0.0302 0.0031 0.0039 0.3914 1.1833 0.0646 0.0004 0.0402 423.6216 460.7065 275.0 123.0558 2.0849 5.4759 1594.0 192.0 621.2642 0.0102 0.0149 0.0016 0.0013 1.5398 4.1207 0.0508 0.0001 0.018 247.51 309.2797 146.0 19.2738 3.9143 16.9565 1594.0 133.0 394.9159 1.0
0.0179 0.0177 0.0092 0.0115 0.6653 1.8789 0.0506 0.0001 0.0251 142.5873 9.8302 146.0 0.0 2.1286 11.6986 192.0 133.0 142.9204 0.0271 0.0302 0.003 0.0033 0.3936 1.1789 0.0682 0.0004 0.0403 430.6757 453.1004 255.0 93.4038 2.0181 5.3669 1594.0 192.0 620.6713 0.0113 0.0162 0.0016 0.0014 1.3491 3.2863 0.0506 0.0 0.0197 249.18 307.0123 146.0 19.2738 3.8006 16.3907 1594.0 133.0 394.214 1.0
0.0207 0.0239 0.0137 0.02 1.3003 1.2887 0.1004 0.0001 0.0314 533.5366 426.0832 240.0 26.6868 1.2119 0.3347 1676.0 222.0 679.5441 0.015 0.0253 0.0039 0.0055 3.003 11.9349 0.1512 0.0001 0.0293 357.1017 246.2637 228.0 0.0 1.8112 2.3963 1239.0 216.0 432.5963 0.0089 0.0148 0.0017 0.0023 1.9751 3.1167 0.0652 0.0001 0.0172 429.44 341.304 228.0 10.3782 1.7526 2.457 1676.0 216.0 547.4872 0.0
0.0177 0.0165 0.0105 0.012 0.6893 2.0713 0.0508 0.0002 0.0241 143.7031 10.436 146.0 0.0 1.6708 8.6189 192.0 133.0 144.0757 0.0297 0.031 0.0033 0.004 0.2234 1.0556 0.0667 0.0006 0.0426 353.5 383.0961 255.0 93.4038 2.9115 9.7091 1594.0 192.0 517.3472 0.0113 0.0154 0.0017 0.0015 1.3302 3.3891 0.0508 0.0 0.0191 219.23 249.3963 146.0 19.2738 5.0893 28.2721 1594.0 133.0 331.1168 1.0
0.0173 0.0173 0.011 0.0135 0.7429 2.1071 0.0506 0.0005 0.0244 143.3651 10.2112 146.0 0.0 1.8101 9.6218 192.0 133.0 143.7225 0.0288 0.0305 0.0038 0.0046 0.275 1.1012 0.0647 0.0007 0.0416 443.5676 467.5828 269.0 114.1602 1.9251 4.9695 1594.0 192.0 639.9038 0.0113 0.016 0.0016 0.0016 1.3476 3.3744 0.0506 0.0002 0.0195 254.44 317.4712 146.0 19.2738 3.6855 15.4217 1594.0 133.0 405.6104 1.0
0.0066 0.0186 0.0011 0.0014 3.8062 13.8993 0.0985 0.0001 0.0196 303.3333 3.2311 304.0 0.0 -4.4447 18.1346 304.0 288.0 303.3502 0.0062 0.0179 0.0009 0.0008 3.9542 15.3364 0.0992 0.0003 0.0187 1663.3846 4.4376 1664.0 0.0 -6.8004 45.1143 1664.0 1632.0 1663.3904 0.0032 0.0128 0.0005 0.0004 5.9455 36.2117 0.0983 0.0001 0.0132 1010.56 682.9156 1664.0 0.0 -0.0788 -2.0135 1664.0 288.0 1217.7608 0.0
0.0311 0.0622 0.0002 0.0002 2.4346 6.0743 0.2859 0.0 0.0688 243.8462 65.6761 228.0 0.0 4.5234 20.3327 600.0 228.0 252.3167 0.0208 0.0556 0.0002 0.0001 3.1093 9.6569 0.2857 0.0001 0.059 680.6393 440.0611 480.0 148.26 1.449 0.6102 1676.0 228.0 808.5475 0.0127 0.0414 0.0002 0.0001 4.3308 21.3988 0.2852 0.0 0.0431 510.29 406.0401 430.5 300.2265 1.935 2.7744 1676.0 228.0 650.8577 0.0
0.9334 1.844 0.0637 0.0943 2.5368 6.5345 8.7261 0.0001 2.0456 322.2051 254.4128 228.0 8.8956 3.8538 16.2891 1646.0 222.0 408.5124 0.5994 1.4852 0.0463 0.0683 3.4367 13.2654 8.6732 0.0001 1.5903 462.1311 466.6362 228.0 8.8956 1.7576 1.4724 1646.0 208.0 654.0221 0.3657 1.1871 0.0042 0.0061 4.6466 24.7556 8.6732 0.0001 1.2364 407.56 401.8937 228.0 8.8956 2.2898 3.8857 1646.0 208.0 570.9715 0.0
0.0353 0.0641 0.0061 0.0088 2.9907 10.5422 0.3387 0.0001 0.0724 310.5641 75.0213 288.0 0.0 3.2861 9.8298 608.0 288.0 319.271 0.0223 0.068 0.0013 0.0015 4.8688 26.0586 0.4559 0.0003 0.071 1266.3607 221.834 1296.0 142.3296 -2.799 9.7899 1568.0 288.0 1285.3299 0.0138 0.0427 0.0004 0.0004 5.1099 31.6448 0.3353 0.0001 0.0446 893.6 501.5106 1168.0 355.824 -0.2737 -1.8014 1568.0 288.0 1023.4836 0.0
0.0703 0.0865 0.0027 0.0039 0.6994 -0.8653 0.2852 0.0001 0.1103 379.4667 273.9368 250.0 32.6172 1.6367 1.0222 1040.0 228.0 465.3331 0.0301 0.057 0.0002 0.0002 1.5841 0.853 0.193 0.0001 0.0641 247.4286 21.5276 228.0 0.0 0.2188 -1.926 273.0 228.0 248.35 0.0211 0.0489 0.0002 0.0002 2.1545 3.0708 0.1927 0.0001 0.053 287.04 161.2543 250.0 32.6172 3.8837 14.2573 1040.0 228.0 328.8387 0.0
0.0773 0.4015 0.0014 0.0018 5.6782 32.5186 2.6257 0.0001 0.4045 357.9783 175.0281 303.0 14.0847 3.1743 8.8308 1000.0 222.0 397.6396 0.0659 0.266 0.0014 0.0017 4.3989 19.6239 1.5882 0.0001 0.2717 295.3148 18.5897 303.0 4.4478 -2.9768 9.5469 306.0 216.0 295.8885 0.0356 0.1933 0.0007 0.0004 6.3042 41.8191 1.5671 0.0001 0.1956 324.14 122.8624 303.0 8.8956 4.9646 24.4978 1000.0 216.0 346.426 0.0
0.0173 0.0158 0.0122 0.0145 0.6688 2.1638 0.0506 0.0001 0.0234 143.0462 8.9363 146.0 0.0 0.617 3.1963 165.0 133.0 143.3207 0.0305 0.0302 0.0043 0.0064 0.1911 1.0959 0.0648 0.0021 0.0426 248.4 65.5529 192.0 0.0 0.6121 2.1361 412.0 192.0 256.6651 0.0112 0.0145 0.0017 0.0015 1.2277 3.2782 0.0506 0.0001 0.0183 179.92 63.8596 146.0 19.2738 1.6855 4.8621 412.0 133.0 190.8101 1.0
0.0172 0.0169 0.0098 0.012 0.7063 1.9876 0.0511 0.0002 0.024 143.5161 10.3175 146.0 0.0 1.8379 9.4799 192.0 133.0 143.8806 0.0281 0.0305 0.0034 0.004 0.3203 1.1086 0.0653 0.0006 0.0412 431.3684 448.2205 266.0 109.7124 2.057 5.5264 1594.0 192.0 617.8135 0.0107 0.0153 0.0016 0.0013 1.408 3.5116 0.0511 0.0002 0.0186 252.9 308.0078 146.0 19.2738 3.7784 16.2476 1594.0 133.0 397.3393 1.0
0.0417 0.0501 0.0201 0.0296 0.9915 -0.2192 0.1546 0.0003 0.0632 1244.9 467.1675 1326.0 518.91 -0.6388 -0.87 1676.0 285.0 1321.437 0.0075 0.0091 0.003 0.004 1.5745 2.5471 0.0446 0.0001 0.0117 217.6444 7.6677 216.0 0.0 4.3477 17.0925 253.0 216.0 217.778 0.0068 0.0085 0.0026 0.0033 1.6458 2.5975 0.0407 0.0001 0.0108 320.37 340.3315 216.0 0.0 3.1964 8.9232 1676.0 216.0 466.159 0.0
0.0164 0.0164 0.0091 0.0116 0.7822 2.2209 0.0508 0.0001 0.0231 143.8065 10.6692 146.0 0.0 1.7248 8.4204 192.0 133.0 144.1953 0.0263 0.0298 0.0029 0.0036 0.4386 1.2434 0.0648 0.0004 0.0395 465.1316 476.9382 270.0 115.6428 1.7811 4.5016 1594.0 192.0 661.6883 0.0102 0.0148 0.0016 0.0014 1.4742 3.8331 0.0508 0.0001 0.0179 265.91 331.1428 146.0 19.2738 3.4304 13.6543 1594.0 133.0 423.3995 1.0
0.016 0.0164 0.0099 0.0131 0.8135 2.3434 0.0507 0.0 0.0228 142.8906 10.2138 146.0 0.0 1.8735 9.8161 192.0 133.0 143.2495 0.0279 0.0308 0.0031 0.0036 0.3371 1.1175 0.0651 0.0006 0.0412 465.6667 426.1383 395.0 300.9678 2.0295 5.8584 1594.0 192.0 627.2121 0.0102 0.015 0.0016 0.0014 1.4606 3.8422 0.0507 0.0 0.0181 259.09 297.511 146.0 19.2738 3.6907 16.6141 1594.0 133.0 393.3895 1.0
0.0322 0.0504 0.0106 0.0155 1.9356 3.0939 0.2032 0.0001 0.0592 651.4857 613.8468 222.0 0.0 0.8992 -1.0543 1676.0 222.0 889.0869 0.0168 0.0241 0.0022 0.0031 1.6487 2.0287 0.0999 0.0001 0.0292 300.4154 211.7864 216.0 0.0 2.0829 2.4411 912.0 216.0 366.6236 0.0118 0.0214 0.0009 0.0012 2.2642 4.7373 0.0993 0.0001 0.0243 423.29 432.12 216.0 0.0 2.054 2.9556 1676.0 216.0 603.353 0.0
0.0175 0.0168 0.0136 0.0165 0.8501 2.6186 0.0626 0.0 0.0242 143.6557 10.3503 146.0 0.0 1.8507 9.4338 192.0 133.0 144.022 0.0274 0.0298 0.0028 0.0034 0.3901 1.2106 0.065 0.0006 0.0402 384.0256 418.2837 274.0 121.5732 2.5299 7.5875 1594.0 192.0 563.8713 0.0107 0.0154 0.0016 0.0013 1.5389 4.3101 0.0626 0.0 0.0187 237.4 284.791 146.0 19.2738 4.3688 21.0221 1594.0 133.0 369.6669 1.0
0.0741 0.2973 0.0024 0.0004 4.6749 21.6699 1.6599 0.002 0.302 1360.879 556.9464 1646.0 0.0 -1.3948 0.0054 1646.0 228.0 1467.236 0.0384 0.2105 0.0002 0.0001 6.9604 49.769 1.6593 0.0001 0.2125 260.9403 100.0095 228.0 0.0 3.5822 12.2529 690.0 228.0 279.1818 0.0257 0.1727 0.0005 0.0006 8.6574 77.5536 1.6591 0.0001 0.1738 623.92 614.1126 228.0 0.0 1.0155 -0.9175 1646.0 228.0 873.2921 0.0
0.0054 0.0035 0.0055 0.0051 -0.0872 -1.3632 0.0109 0.0001 0.0064 267.8571 53.8886 240.0 17.7912 1.3872 0.7279 406.0 228.0 272.8443 0.001 0.0014 0.0003 0.0002 2.2028 5.5177 0.0077 0.0001 0.0017 281.1977 62.3794 240.0 17.7912 0.7547 -0.6597 422.0 228.0 287.955 0.0008 0.0011 0.0003 0.0003 2.4442 7.6095 0.007 0.0001 0.0014 279.33 61.1874 240.0 17.7912 0.8436 -0.501 422.0 228.0 285.8876 0.0
0.2371 0.5561 0.0135 0.0199 3.1461 10.0133 2.7485 0.0001 0.5989 386.5652 281.9567 237.0 22.239 2.5374 7.0301 1596.0 222.0 476.6592 0.2022 0.5424 0.0088 0.0127 3.6496 13.4326 2.7483 0.0001 0.5741 767.963 585.3786 477.0 386.9586 0.5757 -1.5119 1596.0 216.0 962.3355 0.1092 0.3849 0.0032 0.0044 5.2036 29.2327 2.7481 0.0001 0.3982 592.52 506.0465 397.0 259.455 1.2417 -0.1072 1596.0 216.0 777.5617 0.0
0.0019 0.0044 0.0002 0.0002 2.2546 3.7056 0.0164 0.0001 0.0047 380.0 313.8441 228.0 0.0 1.7431 1.6672 1219.0 216.0 488.4829 0.0006 0.0014 0.0004 0.0001 6.3395 44.1003 0.0118 0.0001 0.0016 1197.1688 521.1751 1282.0 584.1444 -0.9007 -0.6462 1676.0 222.0 1304.3424 0.0005 0.0011 0.0003 0.0002 8.4903 76.6874 0.0111 0.0001 0.0012 1009.22 591.4924 1235.5 653.0853 -0.3019 -1.6 1676.0 216.0 1168.2849 0.0
0.2905 0.6911 0.038 0.0562 3.0747 9.5714 3.3658 0.0001 0.7403 265.2353 84.756 228.0 23.7216 2.7035 8.3706 637.0 208.0 278.0684 0.1472 0.379 0.0005 0.0007 3.7164 15.3381 2.2781 0.0001 0.4039 459.0152 459.0691 232.0 14.826 2.012 2.461 1646.0 222.0 646.7196 0.0988 0.3114 0.001 0.0013 4.8321 26.3887 2.2781 0.0001 0.3252 393.13 386.3594 232.0 14.826 2.6819 5.8747 1646.0 208.0 549.8473 0.0
0.0066 0.0119 0.0006 0.0008 2.1507 6.831 0.0511 0.0 0.0135 131.4783 30.8486 146.0 11.8608 -1.0169 2.692 192.0 76.0 134.9977 0.013 0.0236 0.0008 0.0012 1.5535 3.5393 0.0659 0.0 0.0266 969.4839 615.994 1046.0 812.4648 -0.2256 1.3313 1594.0 192.0 1143.2879 0.0046 0.01 0.0006 0.0008 2.8349 10.4811 0.0486 0.0 0.0109 391.26 517.0758 146.0 23.7216 1.6832 4.0835 1594.0 76.0 646.3575 1.0
0.0165 0.0176 0.0052 0.0076 0.7559 1.9868 0.0512 0.0 0.024 142.8413 10.0197 146.0 0.0 1.9802 10.6871 192.0 133.0 143.1867 0.0287 0.0308 0.0031 0.0035 0.2724 1.0783 0.0644 0.0005 0.0418 472.0 452.2954 363.0 253.5246 1.8799 4.9806 1594.0 192.0 649.4815 0.0106 0.0159 0.0016 0.0013 1.4015 3.4324 0.0512 0.0 0.019 264.63 316.1689 146.0 19.2738 3.5243 14.7106 1594.0 133.0 411.0866 1.0
0.8588 1.5611 0.1003 0.1484 2.5979 7.8602 8.0149 0.0002 1.7665 353.2444 166.9226 288.0 0.0 2.3801 4.4734 912.0 256.0 389.9046 0.7038 1.4668 0.0263 0.0388 2.9215 9.9212 8.0503 0.0001 1.6149 388.4182 196.1862 288.0 0.0 2.0526 4.3484 1216.0 222.0 434.3477 0.3871 1.1048 0.0033 0.0048 4.3767 22.9718 8.0149 0.0001 1.1654 372.59 183.54 288.0 0.0 2.2288 4.7646 1216.0 222.0 414.9378 0.0
0.0108 0.0162 0.0022 0.002 1.4975 3.7086 0.051 0.0002 0.0193 144.9348 9.71 146.0 0.0 2.3772 13.506 192.0 133.0 145.2526 0.0074 0.0195 0.0007 0.0004 3.2785 13.7017 0.1024 0.0 0.0207 1358.7407 481.4216 1594.0 0.0 -1.7472 4.3323 1594.0 192.0 1440.0178 0.005 0.012 0.0006 0.0005 2.8139 9.6909 0.0508 0.0 0.0129 800.39 702.7024 192.0 87.4734 0.1983 1.0867 1594.0 133.0 1062.7685 1.0
2.0816 3.6141 1.3217 1.0754 2.0734 2.9813 12.117 0.0002 4.0111 440.9 494.0631 216.0 0.0 1.5436 0.7715 1646.0 216.0 643.4915 0.4904 1.306 0.0441 0.0649 3.7515 15.3992 8.1256 0.0001 1.3882 540.1444 520.5849 222.0 0.0 1.3429 0.0726 1676.0 222.0 748.1668 0.4413 1.2438 0.041 0.0605 4.0174 17.7504 8.1256 0.0001 1.3139 530.22 516.4496 222.0 2.9652 1.3819 0.1894 1676.0 216.0 738.3673 0.0
0.1294 0.2851 0.0074 0.0101 1.9644 2.2598 0.9647 0.0006 0.3078 301.76 7.8384 296.0 0.0 0.5487 -1.7648 312.0 296.0 301.8577 0.0457 0.1219 0.0013 0.0015 3.4511 13.3863 0.7337 0.0001 0.1294 766.08 320.6233 800.0 284.6592 0.496 0.1244 1536.0 296.0 829.6428 0.0353 0.0886 0.0019 0.0025 3.5724 14.9531 0.5819 0.0001 0.095 650.0 343.0551 592.0 438.8496 0.727 -0.0809 1536.0 296.0 734.1729 0.0
0.114 0.1542 0.0155 0.0227 1.0041 -0.1881 0.5051 0.0001 0.1883 317.2222 230.6356 216.0 0.0 1.6422 0.7492 829.0 216.0 388.4167 0.0251 0.0837 0.0003 0.0001 3.205 8.9851 0.4062 0.0001 0.0869 1058.5854 575.9317 1476.0 0.0 -0.6676 -1.5295 1476.0 222.0 1203.4347 0.0206 0.0676 0.0003 0.0002 3.2963 9.5536 0.3055 0.0001 0.0703 925.14 602.0515 1476.0 0.0 -0.2216 -1.9074 1476.0 216.0 1102.1458 0.0
0.0162 0.0169 0.0075 0.0093 0.801 2.1288 0.0517 0.0002 0.0233 142.75 10.5349 146.0 0.0 1.8948 9.2305 192.0 133.0 143.1322 0.0297 0.0299 0.0042 0.006 0.2012 1.114 0.0668 0.0004 0.0418 448.9167 434.4596 293.0 149.7426 2.0399 5.7483 1594.0 192.0 620.5144 0.0107 0.0155 0.0017 0.0016 1.3888 3.4414 0.0512 0.0002 0.0188 252.97 297.6871 146.0 19.2738 3.7866 16.9925 1594.0 133.0 389.5193 1.0
0.0438 0.0757 0.0019 0.0028 3.4041 14.5415 0.4362 0.0001 0.0867 248.2381 21.695 228.0 0.0 0.1433 -1.9717 273.0 228.0 249.1618 0.0321 0.0426 0.0008 0.0009 0.6236 -1.5459 0.1052 0.0001 0.053 391.9483 303.445 250.0 32.6172 1.7108 1.1455 1102.0 228.0 494.0797 0.0194 0.0341 0.0004 0.0004 1.334 -0.0726 0.1028 0.0001 0.039 331.59 241.437 250.0 32.6172 2.6336 5.3175 1102.0 228.0 409.4641 0.0
0.0159 0.0164 0.0083 0.0107 0.8603 2.3626 0.051 0.0 0.0227 144.2222 10.073 146.0 0.0 1.7038 9.4839 192.0 133.0 144.568 0.027 0.0297 0.0032 0.0038 0.4117 1.2271 0.0645 0.0006 0.0398 437.6757 455.2272 265.0 108.2298 2.0025 5.292 1594.0 192.0 627.0494 0.01 0.0147 0.0016 0.0015 1.5358 4.0507 0.051 0.0 0.0177 252.8 309.3488 146.0 19.2738 3.7713 16.1589 1594.0 133.0 398.3059 1.0
0.0687 0.0772 0.0217 0.0319 0.998 0.5835 0.3298 0.0001 0.1027 278.7872 205.6418 228.0 0.0 6.2465 38.5748 1646.0 228.0 345.1248 0.0632 0.0716 0.0185 0.0273 0.5174 -1.4712 0.1909 0.0001 0.095 324.5472 223.7168 228.0 0.0 2.5524 5.4228 1108.0 228.0 392.9831 0.0337 0.057 0.0008 0.0009 1.4664 0.5267 0.1839 0.0001 0.0659 303.04 215.5565 228.0 0.0 4.0876 17.8868 1646.0 228.0 371.2589 0.0
0.0167 0.0168 0.0087 0.0107 0.7662 2.1352 0.0509 0.0002 0.0236 143.4531 10.0221 146.0 0.0 1.8979 10.199 192.0 133.0 143.7973 0.0296 0.0303 0.0049 0.0068 0.2401 1.107 0.0663 0.0005 0.042 361.8889 384.6142 240.5 71.9061 2.8174 9.3087 1594.0 192.0 524.197 0.0107 0.0153 0.0017 0.0015 1.4135 3.586 0.0509 0.0 0.0186 222.09 251.9248 146.0 19.2738 4.9329 26.9729 1594.0 133.0 334.8961 1.0
0.0166 0.0157 0.0099 0.0112 0.7731 2.2483 0.0506 0.0009 0.0228 143.8594 11.659 146.0 0.0 2.1958 10.0256 192.0 133.0 144.3237 0.0295 0.0292 0.0136 0.0169 0.2528 1.1797 0.0645 0.0022 0.0413 247.3333 64.7042 201.0 13.3434 0.5868 1.873 392.0 192.0 255.4293 0.0107 0.0146 0.0017 0.0013 1.393 3.6238 0.0506 0.0006 0.018 181.11 63.7056 146.0 19.2738 1.6101 4.5171 392.0 133.0 191.8819 1.0
1.1321 3.2176 0.0117 0.0173 3.973 16.7689 18.1415 0.0001 3.3746 518.7619 423.6126 330.0 151.2252 1.712 1.7561 1676.0 222.0 666.5501 1.1467 3.1681 0.0045 0.0065 4.0732 17.9878 19.0295 0.0001 3.3435 286.8448 204.3894 228.0 2.9652 5.6819 34.4817 1676.0 216.0 351.1905 0.6651 2.4551 0.0018 0.0024 5.5675 34.4436 18.9596 0.0001 2.5317 384.25 334.0711 250.0 38.5476 2.8435 7.4567 1676.0 216.0 508.0704 0.0
0.0791 0.1263 0.0333 0.0491 1.6597 1.6388 0.4073 0.0003 0.1436 1401.6 235.2735 1476.0 0.0 -2.2768 3.57 1476.0 732.0 1419.261 0.0095 0.0301 0.0031 0.0043 6.0765 37.8174 0.2274 0.0001 0.0314 219.3778 32.0444 216.0 0.0 9.1729 83.0663 520.0 216.0 221.68 0.0085 0.0287 0.0025 0.0034 6.4265 42.5061 0.2274 0.0001 0.0298 337.6 364.7113 216.0 0.0 2.7179 5.5686 1476.0 216.0 495.6389 0.0
0.01 0.0148 0.0021 0.0031 1.477 3.8376 0.0508 0.0 0.0178 143.5 11.6437 146.0 0.0 -3.0412 20.4119 166.0 76.0 143.9638 0.015 0.026 0.0015 0.0012 1.3158 2.7371 0.064 0.0002 0.0297 1150.725 607.888 1594.0 0.0 -0.8176 1.8328 1594.0 192.0 1297.8666 0.006 0.0122 0.0008 0.0008 2.3133 7.238 0.0508 0.0 0.0136 546.39 625.7733 146.0 19.2738 0.9922 2.0576 1594.0 76.0 828.383 1.0
0.0326 0.1237 0.0022 0.0029 3.5404 11.2196 0.5274 0.0001 0.1246 230.0556 8.721 228.0 0.0 3.5617 11.3241 265.0 228.0 230.2116 0.0072 0.0255 0.0005 0.0001 4.8693 24.3637 0.1678 0.0004 0.0264 1528.695 282.1188 1596.0 0.0 -4.0449 14.6943 1596.0 282.0 1554.197 0.0059 0.0232 0.0004 0.0001 5.4495 30.8466 0.1678 0.0001 0.0239 1294.94 562.6451 1596.0 0.0 -1.3261 -0.2319 1596.0 228.0 1410.771 0.0
0.0182 0.0168 0.0123 0.0148 0.6037 1.9314 0.0511 0.001 0.0247 143.7903 11.9632 146.0 0.0 2.1763 9.5254 192.0 133.0 144.2791 0.0292 0.0298 0.0035 0.0051 0.2426 1.1441 0.0665 0.0003 0.0414 521.1053 473.4337 416.5 332.8437 1.5848 4.0127 1594.0 192.0 699.8512 0.0113 0.0156 0.0017 0.0016 1.3013 3.2828 0.0511 0.0 0.0192 287.17 343.1295 146.0 19.2738 3.0809 11.6824 1594.0 133.0 446.1245 1.0
0.0597 0.0595 0.0456 0.0673 0.5789 -0.7175 0.2086 0.0001 0.0838 249.0227 22.3497 228.0 0.0 0.1093 -2.0118 273.0 228.0 250.001 0.0422 0.0533 0.001 0.0013 0.5856 -1.4333 0.1602 0.0001 0.0676 492.0357 364.7049 250.0 32.6172 0.8223 -1.2043 1098.0 228.0 610.5192 0.0263 0.0439 0.0007 0.0009 1.4874 1.0759 0.19 0.0001 0.051 385.11 298.0091 250.0 32.6172 1.7113 1.1346 1098.0 228.0 486.0361 0.0
31.6419 137.3725 0.0349 0.0391 3.6948 12.3074 598.9185 0.0017 137.4016 276.6316 74.2363 240.0 17.7912 1.9422 3.0029 512.0 228.0 285.9126 7.4226 66.4681 0.0018 0.0024 8.6694 74.0732 598.2497 0.0001 66.4723 269.3457 58.5519 228.0 0.0 1.0863 -0.0017 422.0 204.0 275.5596 6.0123 59.822 0.0018 0.0023 9.702 93.0592 598.2497 0.0001 59.8251 270.73 61.4868 233.0 7.413 1.436 1.6183 512.0 204.0 277.5564 0.0
0.0098 0.0157 0.0018 0.0019 1.7481 4.915 0.0597 0.0 0.0184 144.7021 6.3002 146.0 0.0 -0.173 4.8258 165.0 133.0 144.8363 0.0087 0.0229 0.0009 0.0004 3.2685 13.9556 0.1221 0.0003 0.0243 1329.3774 519.3846 1594.0 0.0 -1.5535 3.5543 1594.0 192.0 1425.4525 0.0046 0.0116 0.0007 0.0005 3.0668 11.789 0.0587 0.0 0.0124 772.58 703.4506 192.0 87.4734 0.2838 1.1135 1594.0 133.0 1042.4846 1.0
